,Text_ID,Sentence_ID,Sentence,Evaluative,Affect,Judgement,Appreciation,Ambiguous,binary,binary_justification,binary_evidence_span,multiclass_label,multiclass_probability_affect,multiclass_probability_judgment,multiclass_probability_appreciation,multiclass_spans,multiclass_explanation,binary_raw_output,multiclass_raw_output,Source_File
93,Edu2.,S34,They found it energizing.,1,,,1.0,0,1.0,expresses emotional reaction,energizing,affect,0.9,0.05,0.05,They found it energizing,"Expresses a feeling of energy, so affect is primary.","{""binary"": 1, ""label"": ""eval"", ""justification"": ""expresses emotional reaction"", ""evidence_span"": ""energizing""}","{
  ""label"": ""affect"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 0,
  ""probability_affect"": 0.9,
  ""probability_judgment"": 0.05,
  ""probability_appreciation"": 0.05,
  ""top_spans"": [""They found it energizing""],
  ""explanation"": ""Expresses a feeling of energy, so affect is primary.""
}",llama-3.3-70b-instruct/Edu2_classified.xlsx
94,Edu2.,S72,"These are just three examples of thousands, thousands of girls who have been socialized to be imperfect, who have learned to keep trying, who have learned perseverance.",1,,1.0,,0,1.0,expresses a positive judgment of girls' behavior,"who have learned to keep trying, who have learned perseverance",appreciation,0.1,0.2,0.7,have been socialized to be imperfect ||| have learned to keep trying ||| have learned perseverance,"Evaluates the quality and value of girls' perseverance, so appreciation is primary.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""expresses a positive judgment of girls' behavior"",
  ""evidence_span"": ""who have learned to keep trying, who have learned perseverance""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.20,
  ""probability_appreciation"": 0.70,
  ""top_spans"": [""have been socialized to be imperfect"", ""have learned to keep trying"", ""have learned perseverance""],
  ""explanation"": ""Evaluates the quality and value of girls' perseverance, so appreciation is primary.""
}",llama-3.3-70b-instruct/Edu2_classified.xlsx
95,Edu2.,S54,"The teacher will look at her screen, and she'll see a blank text editor.",0,,,,0,0.0,purely descriptive,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely descriptive"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Edu2_classified.xlsx
96,Edu2.,S4,The sitting congresswoman had been in my district since 1992.,0,,,,0,0.0,purely factual statement,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual statement"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Edu2_classified.xlsx
97,Edu2.,S7,"The polls, however, told a very different story.",1,,,1.0,0,0.0,Reports polls without emotional stance,,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""Reports polls without emotional stance"",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/Edu2_classified.xlsx
98,Edu2.,S32,"The higher the IQ, the more likely they were to give up.",1,,1.0,,0,0.0,states a factual correlation,,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""states a factual correlation"",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/Edu2_classified.xlsx
99,Edu2.,S63,"The girls will come in and say, ""Professor, there's something wrong with me.""",1,1.0,,,0,1.0,Implicit judgment of behavior,something wrong with me,judgment,0.4,0.6,0.0,something wrong with me,"Evaluates behavior against social norms, with emotional undertones, so judgment is primary.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""Implicit judgment of behavior"",
  ""evidence_span"": ""something wrong with me""
}","{
  ""label"": ""judgment"",
  ""affect"": 1,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.4,
  ""probability_judgment"": 0.6,
  ""probability_appreciation"": 0.0,
  ""top_spans"": [""something wrong with me""],
  ""explanation"": ""Evaluates behavior against social norms, with emotional undertones, so judgment is primary.""
}",llama-3.3-70b-instruct/Edu2_classified.xlsx
100,Edu6.,S67,Zero tolerance policies and the way they're lived out.,1,,1.0,,0,,,,,,,,,,,,
101,Edu6.,S50,You're not allowed to write about anything that has to do with video games.,1,,1.0,,0,,,,,,,,,,,,
102,Edu6.,S85,"You'll see, the conversation changes depending upon who's sitting around the table.",1,,1.0,,0,,,,,,,,,,,,
103,Edu6.,S62,"You tell a teacher that, and they'll ask you, in all seriousness, ""Should we send this child to the psychologist?""",1,,1.0,,0,,,,,,,,,,,,
104,Edu6.,S41,You can't have plastic knives and swords and axes and all that kind of thing in a kindergarten classroom.,1,,1.0,,0,,,,,,,,,,,,
105,Edu6.,S32,"Yeah, well, they're playing video games, and they're gambling online all night long, and they're playing World of Warcraft, and that's affecting their academic achievement.""",1,,1.0,,0,,,,,,,,,,,,
106,Edu6.,S73,"Women are great, yep, absolutely.",1,,1.0,,0,1.0,expresses positive judgment,Women are great,affect,0.8,0.1,0.1,"Women are great, yep, absolutely",Expresses a positive feeling towards women.,"{""binary"": 1, ""label"": ""eval"", ""justification"": ""expresses positive judgment"", ""evidence_span"": ""Women are great""}","{
  ""label"": ""affect"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 0,
  ""probability_affect"": 0.8,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.1,
  ""top_spans"": [""Women are great, yep, absolutely""],
  ""explanation"": ""Expresses a positive feeling towards women.""
}",llama-3.3-70b-instruct/Edu6_classified.xlsx
107,Edu6.,S131,"Where we started: my colleagues Mike Petner, Shawn Vashaw, myself, we started by trying to look at the teachers' attitudes and find out how do they really feel about gaming, what do they say about it.",0,,,,0,,,,,,,,,,,,
108,Edu6.,S101,Where is it coming from?,0,,,,0,0.0,purely factual question,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual question"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Edu6_classified.xlsx
109,Edu6.,S89,"When you're three, you better be able to write your name legibly, or else we'll consider it a developmental delay.",1,,1.0,,0,,,,,,,,,,,,
110,Edu6.,S27,"When we look at the universities, 60 percent of baccalaureate degrees are going to women now, which is a significant shift.",1,,,1.0,0,1.0,significant shift implies change evaluation,a significant shift,appreciation,0.0,0.1,0.9,a significant shift,"Evaluates a phenomenon, noting its significance, so appreciation is primary.","{""binary"": 1, ""label"": ""eval"", ""justification"": ""significant shift implies change evaluation"", ""evidence_span"": ""a significant shift""}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.0,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.9,
  ""top_spans"": [""a significant shift""],
  ""explanation"": ""Evaluates a phenomenon, noting its significance, so appreciation is primary.""
}",llama-3.3-70b-instruct/Edu6_classified.xlsx
111,Edu6.,S53,"What's wrong with writing?"" ""Now I have to write what she tells me to write."" ""OK, what is she telling you to write?"" ""Poems.",0,,,,0,,,,,,,,,,,,
112,Edu6.,S42,What is it that we're afraid that this young man is going to do with this gun?,1,1.0,1.0,,1,,,,,,,,,,,,
113,Edu6.,S57,"What do you want to write about?"" ""I want to write about video games.",1,1.0,,,0,0.0,purely factual statement,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual statement"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Edu6_classified.xlsx
114,Edu6.,S70,We went from 14 percent to seven percent.,0,,,,0,0.0,purely factual statistic,We went from 14 percent to seven percent,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual statistic"", ""evidence_span"": ""We went from 14 percent to seven percent""}",,llama-3.3-70b-instruct/Edu6_classified.xlsx
115,Edu6.,S105,We want to live in Lake Wobegon where every child is above average,1,1.0,1.0,,1,1.0,ironic reference to unrealistic expectation,above average,appreciation,0.1,0.2,0.7,above average,"Evaluates the quality of a phenomenon, so appreciation is primary.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""ironic reference to unrealistic expectation"",
  ""evidence_span"": ""above average""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.2,
  ""probability_appreciation"": 0.7,
  ""top_spans"": [""above average""],
  ""explanation"": ""Evaluates the quality of a phenomenon, so appreciation is primary.""
}",llama-3.3-70b-instruct/Edu6_classified.xlsx
116,Edu6.,S103,We want our babies to read when they are six months old.,1,1.0,,,0,1.0,expresses a desire for early reading ability,to read when they are six months old,appreciation,0.1,0.2,0.7,to read when they are six months old,"Evaluates a desired quality or value of a phenomenon, so appreciation is primary.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""expresses a desire for early reading ability"",
  ""evidence_span"": ""to read when they are six months old""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.2,
  ""probability_appreciation"": 0.7,
  ""top_spans"": [""to read when they are six months old""],
  ""explanation"": ""Evaluates a desired quality or value of a phenomenon, so appreciation is primary.""
}",llama-3.3-70b-instruct/Edu6_classified.xlsx
117,Edu6.,S122,"We need to think about how to uncompress this curriculum if we can, trying to bring boys back into a space that is comfortable for them.",1,1.0,1.0,,1,1.0,judgment of curriculum,comfortable for them,appreciation,0.1,0.2,0.7,comfortable for them ||| uncompress this curriculum,"Evaluates the quality of a process, so appreciation is primary.","{""binary"": 1, ""label"": ""eval"", ""justification"": ""judgment of curriculum"", ""evidence_span"": ""comfortable for them""}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.20,
  ""probability_appreciation"": 0.70,
  ""top_spans"": [""comfortable for them"", ""uncompress this curriculum""],
  ""explanation"": ""Evaluates the quality of a process, so appreciation is primary.""
}",llama-3.3-70b-instruct/Edu6_classified.xlsx
118,Edu6.,S118,We need to talk to teachers and parents and school board members and politicians.,1,1.0,,,0,0.0,purely factual,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Edu6_classified.xlsx
119,Edu6.,S110,We need to put ourselves into boy culture.,1,1.0,,,0,0.0,"Purely instructional, no emotional stance",,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""Purely instructional, no emotional stance"",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/Edu6_classified.xlsx
120,Ent5.,S19,You select.,0,,,,0,0.0,purely instructional,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely instructional"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent5_classified.xlsx
121,Ent5.,S153,"You put all those together, and you've got your story to fill in that gap that makes you keep coming back.",1,,,1.0,0,,,,,,,,,,,,
122,Ent5.,S36,Why not apply that to our looking at paintings?,1,,,1.0,0,0.0,"Purely rhetorical question, no emotional stance or judgment.",,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""Purely rhetorical question, no emotional stance or judgment."",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/Ent5_classified.xlsx
123,Ent5.,S24,Why are we supposed to have a connection with every single painting?,0,,,,0,1.0,question implies judgment,supposed to have a connection,appreciation,0.1,0.2,0.7,have a connection with every single painting,"Evaluates the value of connection with paintings, so appreciation is primary.","{""binary"": 1, ""label"": ""eval"", ""justification"": ""question implies judgment"", ""evidence_span"": ""supposed to have a connection""}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.2,
  ""probability_appreciation"": 0.7,
  ""top_spans"": [""have a connection with every single painting""],
  ""explanation"": ""Evaluates the value of connection with paintings, so appreciation is primary.""
}",llama-3.3-70b-instruct/Ent5_classified.xlsx
124,Ent5.,S33,Why a story?,0,,,,0,0.0,question without emotional stance,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""question without emotional stance"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent5_classified.xlsx
125,Ent5.,S88,Whose are they?,0,,,,0,0.0,purely factual question,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual question"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent5_classified.xlsx
126,Ent5.,S152,Who is going to inherit his name and his fortune?,1,,1.0,,0,0.0,Purely factual question,,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""Purely factual question"",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/Ent5_classified.xlsx
127,Ent5.,S56,"Which made me go, ""Yippee!""",1,1.0,,,0,1.0,expresses excitement,Yippee!,affect,0.9,0.05,0.05,Yippee!,"Expresses a feeling of excitement, so affect is primary.","{""binary"": 1, ""label"": ""eval"", ""justification"": ""expresses excitement"", ""evidence_span"": ""Yippee!""}","{
  ""label"": ""affect"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 0,
  ""probability_affect"": 0.9,
  ""probability_judgment"": 0.05,
  ""probability_appreciation"": 0.05,
  ""top_spans"": [""Yippee!""],
  ""explanation"": ""Expresses a feeling of excitement, so affect is primary.""
}",llama-3.3-70b-instruct/Ent5_classified.xlsx
128,Ent5.,S3,"When I'm walking around an art gallery, rooms and rooms full of paintings, after about 15 or 20 minutes, I realize I'm not thinking about the paintings.",1,,,1.0,0,,,,,,,,,,,,
129,Ent5.,S168,"When I made the announcement, George did not turn rosy, but went pale as my doublet.",1,1.0,,,0,1.0,emotional reaction implied by physical response,went pale,affect,0.8,0.1,0.1,went pale,"Expression of George's emotional state, so affect is primary.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""emotional reaction implied by physical response"",
  ""evidence_span"": ""went pale""
}","{
  ""label"": ""affect"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 0,
  ""probability_affect"": 0.8,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.1,
  ""top_spans"": [""went pale""],
  ""explanation"": ""Expression of George's emotional state, so affect is primary.""
}",llama-3.3-70b-instruct/Ent5_classified.xlsx
130,Ent5.,S27,"When I go into a gallery, first of all, I go quite fast, and I look at everything, and I pinpoint the ones that make me slow down for some reason or other.",1,,,1.0,0,1.0,Expresses personal emotional reaction,make me slow down,appreciation,0.4,0.1,0.5,make me slow down ||| something pulls me like a magnet,"Evaluates art pieces, noting quality that captures attention.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""Expresses personal emotional reaction"",
  ""evidence_span"": ""make me slow down""
}","{
  ""label"": ""appreciation"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.4,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.5,
  ""top_spans"": [""make me slow down"", ""something pulls me like a magnet""],
  ""explanation"": ""Evaluates art pieces, noting quality that captures attention.""
}",llama-3.3-70b-instruct/Ent5_classified.xlsx
131,Ent5.,S44,What made me stop in my tracks about her to begin with was just the gorgeous colors he uses and the light falling on her face.,1,,,1.0,0,1.0,Aesthetic evaluation of colors and lighting,the gorgeous colors,appreciation,0.3,0.0,0.7,gorgeous colors ||| the light falling on her face,"Evaluates the quality and value of the artwork, primarily appreciation.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""Aesthetic evaluation of colors and lighting"",
  ""evidence_span"": ""the gorgeous colors""
}","{
  ""label"": ""appreciation"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.3,
  ""probability_judgment"": 0.0,
  ""probability_appreciation"": 0.7,
  ""top_spans"": [""gorgeous colors"", ""the light falling on her face""],
  ""explanation"": ""Evaluates the quality and value of the artwork, primarily appreciation.""
}",llama-3.3-70b-instruct/Ent5_classified.xlsx
132,Ent5.,S143,What is he thinking about that's making him blush?,1,1.0,,,0,,,,,,,,,,,,
133,Ent5.,S67,"Well, who else would be in the house?",0,,,,0,0.0,purely factual question,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual question"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent5_classified.xlsx
134,Ent5.,S149,"Well, what would a Tudor gentleman be preoccupied with?",1,1.0,,,0,0.0,purely factual question,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual question"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent5_classified.xlsx
135,Ent5.,S61,"Well, there've been suggestions that she is his 12-year-old daughter.",1,,1.0,,0,,,,,,,,,,,,
136,Ent5.,S34,"Well, I think that we are wired, our DNA tells us to tell stories.",1,,1.0,,0,0.0,"Neutral, factual statement about human nature.",,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""Neutral, factual statement about human nature."",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/Ent5_classified.xlsx
137,Ent5.,S76,"Well, he compartmentalizes his life.",1,,1.0,,0,0.0,states a fact about behavior,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""states a fact about behavior"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent5_classified.xlsx
138,Ent5.,S25,Well I'm trying to take a different approach.,1,,,1.0,0,,,,,,,,,,,,
139,Ent5.,S35,"We tell stories all the time about everything, and I think we do it because the world is kind of a crazy, chaotic place, and sometimes stories, we're trying to make sense of the world a little bit, trying to bring some order to it.",1,,1.0,1.0,1,,,,,,,,,,,,
140,Ent8.,S46,Who's heard of Twitch?,0,,,,0,0.0,purely factual question,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual question"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
141,Ent8.,S24,What systems have we built where this is insufficient for a person to make a living?,1,,1.0,,0,0.0,question is factual,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""question is factual"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
142,Ent8.,S93,"We're leaving that culture, we're out of there.",1,,1.0,,0,1.0,expresses departure from a culture,leaving that culture,judgment,0.1,0.8,0.1,we're out of there,"Evaluates a culture against social norms, so judgment is primary.","{""binary"": 1, ""label"": ""eval"", ""justification"": ""expresses departure from a culture"", ""evidence_span"": ""leaving that culture""}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.8,
  ""probability_appreciation"": 0.1,
  ""top_spans"": [""we're out of there""],
  ""explanation"": ""Evaluates a culture against social norms, so judgment is primary.""
}",llama-3.3-70b-instruct/Ent8_classified.xlsx
143,Ent8.,S94,"We're going to get so good at paying creators, within 10 years, kids graduating high school and college are going to think of being a creator as just being an option -- I could be a doctor, I could be a lawyer, I could be a podcaster, I could have a web comic.",1,,1.0,,0,1.0,Expresses optimism about creators' future,going to get so good,appreciation,0.1,0.05,0.85,going to get so good at paying creators ||| being a creator as just being an option,"Evaluates the value of a process, so appreciation is primary.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""Expresses optimism about creators' future"",
  ""evidence_span"": ""going to get so good""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.05,
  ""probability_appreciation"": 0.85,
  ""top_spans"": [""going to get so good at paying creators"", ""being a creator as just being an option""],
  ""explanation"": ""Evaluates the value of a process, so appreciation is primary.""
}",llama-3.3-70b-instruct/Ent8_classified.xlsx
144,Ent8.,S44,We're figuring out what works and what doesn't.,1,1.0,1.0,,1,0.0,purely factual,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
145,Ent8.,S96,We're figuring it out.,1,1.0,1.0,,1,0.0,neutral statement of action,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""neutral statement of action"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
146,Ent8.,S53,We're 80 people now working on this problem.,1,,1.0,,0,0.0,Statement of fact about company size,80 people now working on this problem,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""Statement of fact about company size"",
  ""evidence_span"": ""80 people now working on this problem""
}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
147,Ent8.,S84,"We had just made about 400,000 dollars in one year through iTunes sales and brand deals and stuff like that.",1,,1.0,,0,0.0,purely factual statement,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual statement"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
148,Ent8.,S6,"We also got a bunch of people who, I guess, just didn't really like the music or something --",1,1.0,1.0,,1,1.0,negative judgment of people's reaction,just didn't really like the music,affect,0.8,0.1,0.1,didn't really like the music or something,Expresses a feeling of potential disappointment or negativity.,"{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""negative judgment of people's reaction"",
  ""evidence_span"": ""just didn't really like the music""
}","{
  ""label"": ""affect"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 0,
  ""probability_affect"": 0.8,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.1,
  ""top_spans"": [""didn't really like the music or something""],
  ""explanation"": ""Expresses a feeling of potential disappointment or negativity.""
}",llama-3.3-70b-instruct/Ent8_classified.xlsx
149,Ent8.,S47,Twitch streamers are making three to five thousand bucks a month streaming gaming content.,1,,1.0,,0,0.0,Reports factual income without emotional stance,,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""Reports factual income without emotional stance"",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
150,Ent8.,S69,"This show is actually on the PBS digital network -- 29,000 dollars per month.",1,,1.0,,0,0.0,purely factual statement about funding,,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""purely factual statement about funding"",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
151,Ent8.,S83,"This is when the band had hit our first machine, so things were really cranking.",1,,,1.0,0,1.0,Expresses excitement and success,things were really cranking,appreciation,0.1,0.0,0.9,things were really cranking,"Evaluates a phenomenon's quality, so appreciation is primary.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""Expresses excitement and success"",
  ""evidence_span"": ""things were really cranking""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.0,
  ""probability_appreciation"": 0.9,
  ""top_spans"": [""things were really cranking""],
  ""explanation"": ""Evaluates a phenomenon's quality, so appreciation is primary.""
}",llama-3.3-70b-instruct/Ent8_classified.xlsx
152,Ent8.,S65,"This is Derek Bodner, a sports journalist who used to write for Philadelphia Magazine until a few months ago when the magazine cut out all sports coverage.",1,,1.0,,0,0.0,purely factual description,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual description"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
153,Ent8.,S68,This is Crash Course -- free educational content for the world.,1,,,1.0,0,0.0,purely factual statement,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual statement"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
154,Ent8.,S17,This is an actual snapshot of my YouTube dashboard from a 28-day period that shows one million views and 166 dollars of ad earnings for those views.,0,,,,0,0.0,Purely factual statement about YouTube earnings,,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""Purely factual statement about YouTube earnings"",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
155,Ent8.,S71,"This is a podcast, ""Chapo Trap House"", making -- actually, since I screenshotted this, they're making an additional 2,000 dollars per month, so they're now making 56,000 dollars per month for their podcast.",0,,,,0,0.0,purely factual report,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual report"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
156,Ent8.,S70,"This is a duo sailing around the world, getting paid every month for documenting their travels from 1,400 patrons.",1,,1.0,,0,0.0,purely factual description,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual description"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
157,Ent8.,S21,"This is 20,000 people.",0,,,,0,0.0,Statement is purely factual.,,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""Statement is purely factual."",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
158,Ent8.,S57,"They're called ""Kinda Funny.""",1,,1.0,,0,0.0,purely factual statement,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual statement"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
159,Ent8.,S58,"They have about 220,000 subscribers on YouTube.",0,,,,0,0.0,purely factual statement,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual statement"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/Ent8_classified.xlsx
160,His5.,S96,"Zechariah foresees a light coming from the east, and we are turned at this juncture to a new destination, with sibyls and prophets who will lead us on a parade.",0,,,,0,0.0,"Descriptive text, no emotional or evaluative language.",,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""Descriptive text, no emotional or evaluative language."",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/His5_classified.xlsx
161,His5.,S3,You're heading towards the Sistine Chapel.,0,,,,0,0.0,purely directional information,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely directional information"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/His5_classified.xlsx
162,His5.,S5,You're at the threshold of the Sistine Chapel.,0,,,,0,0.0,purely factual description,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual description"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/His5_classified.xlsx
163,His5.,S97,"You have the heroes and heroines who make safe the way, and we follow the mothers and fathers.",0,,,,0,0.0,Descriptive text with no emotional stance,,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""Descriptive text with no emotional stance"",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/His5_classified.xlsx
164,His5.,S89,You have Noah.,0,,,,0,0.0,purely nominal reference,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely nominal reference"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/His5_classified.xlsx
165,His5.,S88,You have Noah and his Ark and the flood.,0,,,,0,0.0,purely factual description,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual description"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/His5_classified.xlsx
166,His5.,S85,You are exactly at the point where you and I can go no further into the church.,0,,,,0,0.0,purely factual statement,,,,,,,,"{""binary"": 0, ""label"": ""no_eval"", ""justification"": ""purely factual statement"", ""evidence_span"": """"}",,llama-3.3-70b-instruct/His5_classified.xlsx
167,His5.,S84,You are at critical juncture now in the ceiling.,1,,,1.0,0,0.0,purely locational information,,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""purely locational information"",
  ""evidence_span"": """"
}",,llama-3.3-70b-instruct/His5_classified.xlsx
