,Text_ID,Sentence_ID,Sentence,Evaluative,Affect,Judgement,Appreciation,Ambiguous,binary,binary_justification,binary_evidence_span,multiclass_label,multiclass_probability_affect,multiclass_probability_judgment,multiclass_probability_appreciation,multiclass_spans,multiclass_explanation,binary_raw_output,multiclass_raw_output,Source_File
80,Edu2.,S68,"When we teach girls to be brave and we have a supportive network cheering them on, they will build incredible things, and I see this every day.",1,,,1.0,0,1.0,"The TARGET expresses a positive judgment about teaching girls to be brave and the supportive network, evaluating their impact as 'incredible' and personally observed as daily evidence.","they will build incredible things, and I see this every day",appreciation,0.1,0.1,0.8,they will build incredible things ||| I see this every day,"The TARGET evaluates the outcome of teaching girls to be brave and having support, focusing on the quality and significance of the results ('incredible things'). This aligns with Appreciation, as it assesses the value and impact of actions and outcomes. No clear emotional reaction (Affect) or evaluation of character (Judgment) is present.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The TARGET expresses a positive judgment about teaching girls to be brave and the supportive network, evaluating their impact as 'incredible' and personally observed as daily evidence."",
  ""evidence_span"": ""they will build incredible things, and I see this every day""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.8,
  ""top_spans"": [
    ""they will build incredible things"",
    ""I see this every day""
  ],
  ""explanation"": ""The TARGET evaluates the outcome of teaching girls to be brave and having support, focusing on the quality and significance of the results ('incredible things'). This aligns with Appreciation, as it assesses the value and impact of actions and outcomes. No clear emotional reaction (Affect) or evaluation of character (Judgment) is present.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
81,Edu2.,S62,"When the guys are struggling with an assignment, they'll come in and they'll say, ""Professor, there's something wrong with my code.""",1,1.0,,,0,0.0,"The TARGET text describes a neutral exchange between students and a professor, reporting what students say without expressing emotion, judgment, or evaluation of quality or behavior.",,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text describes a neutral exchange between students and a professor, reporting what students say without expressing emotion, judgment, or evaluation of quality or behavior."",
  ""evidence_span"": """"
}",,qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
82,Edu2.,S36,What's going on?,0,,,,0,0.0,"The TARGET is a question expressing curiosity or confusion, with no explicit evaluation of people, behavior, or quality. It lacks emotional stance or judgment.",,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET is a question expressing curiosity or confusion, with no explicit evaluation of people, behavior, or quality. It lacks emotional stance or judgment."",
  ""evidence_span"": """"
}",,qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
83,Edu2.,S21,"We're taught to smile pretty, play it safe, get all A's.",1,,1.0,,0,1.0,"The TARGET expresses a judgment about societal expectations and behaviors, evaluating the prescribed norms for girls as overly cautious and focused on appearance and academic performance.","We're taught to smile pretty, play it safe, get all A's.",judgment,0.1,0.9,0.1,play it safe ||| get all A's ||| We're taught to smile pretty,"The TARGET evaluates social expectations placed on girls, critiquing behaviors (playing it safe, seeking perfection) as normative and restrictive. This aligns with Judgment, as it assesses conduct and character in relation to social norms (e.g., caution, conformity). No clear emotional expression (Affect) or evaluation of objects/events (Appreciation) is present. The context reinforces the contrast with boys' taught behaviors, underscoring a social evaluation.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The TARGET expresses a judgment about societal expectations and behaviors, evaluating the prescribed norms for girls as overly cautious and focused on appearance and academic performance."",
  ""evidence_span"": ""We're taught to smile pretty, play it safe, get all A's.""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.9,
  ""probability_appreciation"": 0.1,
  ""top_spans"": [
    ""play it safe"",
    ""get all A's"",
    ""We're taught to smile pretty""
  ],
  ""explanation"": ""The TARGET evaluates social expectations placed on girls, critiquing behaviors (playing it safe, seeking perfection) as normative and restrictive. This aligns with Judgment, as it assesses conduct and character in relation to social norms (e.g., caution, conformity). No clear emotional expression (Affect) or evaluation of objects/events (Appreciation) is present. The context reinforces the contrast with boys' taught behaviors, underscoring a social evaluation.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
84,Edu2.,S37,"Well, at the fifth grade level, girls routinely outperform boys in every subject, including math and science, so it's not a question of ability.",1,,1.0,,0,1.0,"The statement evaluates gender performance in academic subjects, implying a judgment about comparative achievement, despite mentioning ability is not in question.","girls routinely outperform boys in every subject, including math and science",appreciation,0.1,0.1,0.8,girls routinely outperform boys in every subject ||| including math and science ||| so it's not a question of ability,"The TARGET evaluates the academic performance of girls versus boys, focusing on outcomes and patterns across subjects. The emphasis on 'outperform' and 'not a question of ability' reflects a judgment on educational results and capabilities, aligning with Appreciation (evaluation of performance and outcomes). No emotional states or character assessments are present, ruling out Affect and Judgment.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The statement evaluates gender performance in academic subjects, implying a judgment about comparative achievement, despite mentioning ability is not in question."",
  ""evidence_span"": ""girls routinely outperform boys in every subject, including math and science""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.8,
  ""top_spans"": [
    ""girls routinely outperform boys in every subject"",
    ""including math and science"",
    ""so it's not a question of ability""
  ],
  ""explanation"": ""The TARGET evaluates the academic performance of girls versus boys, focusing on outcomes and patterns across subjects. The emphasis on 'outperform' and 'not a question of ability' reflects a judgment on educational results and capabilities, aligning with Appreciation (evaluation of performance and outcomes). No emotional states or character assessments are present, ruling out Affect and Judgment.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
85,Edu2.,S51,"We immediately see in our program our girls' fear of not getting it right, of not being perfect.",1,1.0,,,0,1.0,"The TARGET expresses a judgment about the girls' emotional state, specifically their fear of imperfection, which reflects a value-laden evaluation of their psychological experience.","our girls' fear of not getting it right, of not being perfect",affect,0.95,0.1,0.05,fear of not getting it right ||| not being perfect,"The TARGET expresses emotional states (fear) related to performance and self-worth, aligning with Affect. The phrases 'fear of not getting it right' and 'not being perfect' reflect internal emotional reactions, not evaluations of character (Judgment) or objects/events (Appreciation). Thus, Affect is dominant.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The TARGET expresses a judgment about the girls' emotional state, specifically their fear of imperfection, which reflects a value-laden evaluation of their psychological experience."",
  ""evidence_span"": ""our girls' fear of not getting it right, of not being perfect""
}","{
  ""label"": ""affect"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 0,
  ""probability_affect"": 0.95,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.05,
  ""top_spans"": [
    ""fear of not getting it right"",
    ""not being perfect""
  ],
  ""explanation"": ""The TARGET expresses emotional states (fear) related to performance and self-worth, aligning with Affect. The phrases 'fear of not getting it right' and 'not being perfect' reflect internal emotional reactions, not evaluations of character (Judgment) or objects/events (Appreciation). Thus, Affect is dominant.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
86,Edu2.,S78,"We have to teach them to be brave in schools and early in their careers, when it has the most potential to impact their lives and the lives of others, and we have to show them that they will be loved and accepted not for being perfect but for being courageous.",1,,1.0,,0,1.0,"The TARGET expresses a value judgment about teaching bravery and acceptance of imperfection, emphasizing moral and social importance, which constitutes evaluative content.",we have to show them that they will be loved and accepted not for being perfect but for being courageous,appreciation,0.1,0.1,0.8,they will be loved and accepted not for being perfect but for being courageous ||| when it has the most potential to impact their lives and the lives of others ||| we have to teach them to be brave in schools and early in their careers,"The TARGET evaluates the educational approach and timing of teaching bravery as highly valuable and impactful. It assesses the significance of courage over perfection, emphasizing its potential to transform lives. This aligns with Appreciation, which evaluates phenomena based on value and significance, not emotional states or character judgments.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The TARGET expresses a value judgment about teaching bravery and acceptance of imperfection, emphasizing moral and social importance, which constitutes evaluative content."",
  ""evidence_span"": ""we have to show them that they will be loved and accepted not for being perfect but for being courageous""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.8,
  ""top_spans"": [
    ""they will be loved and accepted not for being perfect but for being courageous"",
    ""when it has the most potential to impact their lives and the lives of others"",
    ""we have to teach them to be brave in schools and early in their careers""
  ],
  ""explanation"": ""The TARGET evaluates the educational approach and timing of teaching bravery as highly valuable and impactful. It assesses the significance of courage over perfection, emphasizing its potential to transform lives. This aligns with Appreciation, which evaluates phenomena based on value and significance, not emotional states or character judgments.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
87,Edu2.,S76,"We have to socialize our girls to be comfortable with imperfection, and we've got to do it now.",1,,1.0,,0,1.0,"The TARGET expresses a value judgment about socialization practices and emphasizes urgency, indicating a normative stance on how girls should be raised.","We have to socialize our girls to be comfortable with imperfection, and we've got to do it now.",appreciation,0.1,0.1,0.8,socialize our girls to be comfortable with imperfection ||| we've got to do it now,"The TARGET evaluates a social practice (socializing girls) and its necessity, focusing on the value and desirability of accepting imperfection. This aligns with Appreciation, as it assesses a societal process in terms of its worth and urgency. No clear emotional reaction (Affect) or moral evaluation of character (Judgment) is present.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The TARGET expresses a value judgment about socialization practices and emphasizes urgency, indicating a normative stance on how girls should be raised."",
  ""evidence_span"": ""We have to socialize our girls to be comfortable with imperfection, and we've got to do it now.""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.8,
  ""top_spans"": [
    ""socialize our girls to be comfortable with imperfection"",
    ""we've got to do it now""
  ],
  ""explanation"": ""The TARGET evaluates a social practice (socializing girls) and its necessity, focusing on the value and desirability of accepting imperfection. This aligns with Appreciation, as it assesses a societal process in terms of its worth and urgency. No clear emotional reaction (Affect) or moral evaluation of character (Judgment) is present.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
88,Edu2.,S64,"We have to begin to undo the socialization of perfection, but we've got to combine it with building a sisterhood that lets girls know that they are not alone.",1,,,1.0,0,1.0,"The TARGET expresses a value judgment about socialization and advocates for building sisterhood, indicating a normative stance on social issues and emotional support.","We have to begin to undo the socialization of perfection, but we've got to combine it with building a sisterhood that lets girls know that they are not alone.",appreciation,0.1,0.1,0.8,undo the socialization of perfection ||| building a sisterhood that lets girls know that they are not alone,"The TARGET evaluates social processes and solutions (e.g., undoing perfectionism, building sisterhood) as valuable and meaningful. These are assessments of strategies and their worth, fitting Appreciation. No clear emotional reaction (Affect) or moral evaluation of people (Judgment) is present. The focus is on the quality and significance of social interventions.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The TARGET expresses a value judgment about socialization and advocates for building sisterhood, indicating a normative stance on social issues and emotional support."",
  ""evidence_span"": ""We have to begin to undo the socialization of perfection, but we've got to combine it with building a sisterhood that lets girls know that they are not alone.""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.8,
  ""top_spans"": [
    ""undo the socialization of perfection"",
    ""building a sisterhood that lets girls know that they are not alone""
  ],
  ""explanation"": ""The TARGET evaluates social processes and solutions (e.g., undoing perfectionism, building sisterhood) as valuable and meaningful. These are assessments of strategies and their worth, fitting Appreciation. No clear emotional reaction (Affect) or moral evaluation of people (Judgment) is present. The focus is on the quality and significance of social interventions.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
89,Edu2.,S77,We cannot wait for them to learn how to be brave like I did when I was 33 years old.,1,,1.0,,0,1.0,"The TARGET expresses a value judgment about bravery and personal growth, implying that learning bravery at 33 is late and undesirable, thus evaluating the timing and importance of courage.",We cannot wait for them to learn how to be brave like I did when I was 33 years old.,judgment,0.1,0.9,0.1,be brave ||| like I did when I was 33 years old,"The TARGET evaluates personal character and behavior (bravery) in relation to social norms, aligning with Judgment. 'Be brave' reflects a moral evaluation of conduct, and the reference to personal experience reinforces a social standard of courage. No emotional state or evaluation of things/events is present, ruling out Affect and Appreciation.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The TARGET expresses a value judgment about bravery and personal growth, implying that learning bravery at 33 is late and undesirable, thus evaluating the timing and importance of courage."",
  ""evidence_span"": ""We cannot wait for them to learn how to be brave like I did when I was 33 years old.""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.9,
  ""probability_appreciation"": 0.1,
  ""top_spans"": [
    ""be brave"",
    ""like I did when I was 33 years old""
  ],
  ""explanation"": ""The TARGET evaluates personal character and behavior (bravery) in relation to social norms, aligning with Judgment. 'Be brave' reflects a moral evaluation of conduct, and the reference to personal experience reinforces a social standard of courage. No emotional state or evaluation of things/events is present, ruling out Affect and Appreciation.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
90,Edu2.,S42,"This study is usually invoked as evidence that, well, women need a little more confidence.",1,,1.0,,0,1.0,"The TARGET expresses a judgment about women's confidence, implying a value-laden perspective on their behavior and self-perception.",women need a little more confidence,appreciation,0.1,0.1,0.8,This study is usually invoked as evidence that ||| women need a little more confidence,"The TARGET evaluates the study's role and interpretation, assessing its evidential value and implications. It critiques a common reading of the study, focusing on the quality and significance of its use in discourse. This aligns with Appreciation, as it judges the study's worth and impact in a broader context, not personal emotion or moral character.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The TARGET expresses a judgment about women's confidence, implying a value-laden perspective on their behavior and self-perception."",
  ""evidence_span"": ""women need a little more confidence""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.8,
  ""top_spans"": [
    ""This study is usually invoked as evidence that"",
    ""women need a little more confidence""
  ],
  ""explanation"": ""The TARGET evaluates the study's role and interpretation, assessing its evidential value and implications. It critiques a common reading of the study, focusing on the quality and significance of its use in discourse. This aligns with Appreciation, as it judges the study's worth and impact in a broader context, not personal emotion or moral character.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
91,Edu2.,S24,They're rewarded for it.,1,,1.0,,0,1.0,"The phrase 'They're rewarded for it' implies a positive evaluation of taking risks, suggesting approval or value placed on such behavior.",They're rewarded for it.,appreciation,0.1,0.1,0.8,They're rewarded for it,"The phrase evaluates the outcome of taking risks as valuable or beneficial, aligning with Appreciation—assessing the worth or desirability of a behavior or situation. It reflects a positive valuation of risk-taking in a cultural context, consistent with appreciation of outcomes or processes. No clear emotional state (Affect) or character evaluation (Judgment) is expressed.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'They're rewarded for it' implies a positive evaluation of taking risks, suggesting approval or value placed on such behavior."",
  ""evidence_span"": ""They're rewarded for it.""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.8,
  ""top_spans"": [
    ""They're rewarded for it""
  ],
  ""explanation"": ""The phrase evaluates the outcome of taking risks as valuable or beneficial, aligning with Appreciation—assessing the worth or desirability of a behavior or situation. It reflects a positive valuation of risk-taking in a cultural context, consistent with appreciation of outcomes or processes. No clear emotional state (Affect) or character evaluation (Judgment) is expressed.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
92,Edu2.,S35,They were more likely to redouble their efforts.,1,,1.0,,0,0.0,"The sentence describes a behavioral tendency without expressing emotion, judgment, or value evaluation. It is a neutral statement about increased effort.",,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The sentence describes a behavioral tendency without expressing emotion, judgment, or value evaluation. It is a neutral statement about increased effort."",
  ""evidence_span"": """"
}",,qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
93,Edu2.,S34,They found it energizing.,1,,,1.0,0,1.0,"The phrase 'energizing' expresses a positive emotional response to the material, indicating an evaluative stance on its effect.",They found it energizing.,appreciation,0.2,0.1,0.9,energizing,"The term 'energizing' evaluates the experience of the material as stimulating and valuable in a positive way, fitting Appreciation (evaluation of an experience). It does not express personal emotion (Affect), nor judge character or behavior (Judgment). The focus is on the quality of the experience, aligning with Appreciation.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'energizing' expresses a positive emotional response to the material, indicating an evaluative stance on its effect."",
  ""evidence_span"": ""They found it energizing.""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.2,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.9,
  ""top_spans"": [
    ""energizing""
  ],
  ""explanation"": ""The term 'energizing' evaluates the experience of the material as stimulating and valuable in a positive way, fitting Appreciation (evaluation of an experience). It does not express personal emotion (Affect), nor judge character or behavior (Judgment). The focus is on the quality of the experience, aligning with Appreciation.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
94,Edu2.,S72,"These are just three examples of thousands, thousands of girls who have been socialized to be imperfect, who have learned to keep trying, who have learned perseverance.",1,,1.0,,0,1.0,"The TARGET expresses a judgment about girls' socialization, perseverance, and resilience, evaluating their experiences and character in a value-laden way.","who have learned to keep trying, who have learned perseverance",judgment,0.1,0.9,0.1,socialized to be imperfect ||| learned to keep trying ||| learned perseverance,"The TARGET evaluates people (girls) and their behavior in relation to social norms. 'Socialized to be imperfect' implies a judgment about societal conditioning, while 'learned to keep trying' and 'perseverance' reflect evaluations of character and moral strength, aligning with Judgment (social esteem). No clear emotional expression (Affect) or evaluation of things/events (Appreciation) dominates.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The TARGET expresses a judgment about girls' socialization, perseverance, and resilience, evaluating their experiences and character in a value-laden way."",
  ""evidence_span"": ""who have learned to keep trying, who have learned perseverance""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.9,
  ""probability_appreciation"": 0.1,
  ""top_spans"": [
    ""socialized to be imperfect"",
    ""learned to keep trying"",
    ""learned perseverance""
  ],
  ""explanation"": ""The TARGET evaluates people (girls) and their behavior in relation to social norms. 'Socialized to be imperfect' implies a judgment about societal conditioning, while 'learned to keep trying' and 'perseverance' reflect evaluations of character and moral strength, aligning with Judgment (social esteem). No clear emotional expression (Affect) or evaluation of things/events (Appreciation) dominates.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
95,Edu2.,S54,"The teacher will look at her screen, and she'll see a blank text editor.",0,,,,0,0.0,"The TARGET describes a visual observation of a blank text editor without expressing emotion, judgment, or value evaluation.",,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET describes a visual observation of a blank text editor without expressing emotion, judgment, or value evaluation."",
  ""evidence_span"": """"
}",,qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
96,Edu2.,S4,The sitting congresswoman had been in my district since 1992.,0,,,,0,0.0,"The sentence states a factual timeline about the congresswoman's tenure without expressing emotion, judgment, or value evaluation.",,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The sentence states a factual timeline about the congresswoman's tenure without expressing emotion, judgment, or value evaluation."",
  ""evidence_span"": """"
}",,qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
97,Edu2.,S7,"The polls, however, told a very different story.",1,,,1.0,0,0.0,"The TARGET text states a factual contrast between expectations and poll results, without expressing emotion, judgment, or value evaluation.",,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text states a factual contrast between expectations and poll results, without expressing emotion, judgment, or value evaluation."",
  ""evidence_span"": """"
}",,qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
98,Edu2.,S32,"The higher the IQ, the more likely they were to give up.",1,,1.0,,0,1.0,"The statement implies a negative judgment about high-IQ individuals, suggesting they are more prone to quitting, which reflects a value evaluation of behavior.","The higher the IQ, the more likely they were to give up.",appreciation,0.1,0.1,0.8,the more likely they were to give up,"The sentence evaluates a pattern in behavior (high IQ correlating with giving up) as a phenomenon, assessing its significance and impact. It reflects an appreciation of the situation's quality and implications, not personal emotion (affect) or moral evaluation of individuals (judgment).","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The statement implies a negative judgment about high-IQ individuals, suggesting they are more prone to quitting, which reflects a value evaluation of behavior."",
  ""evidence_span"": ""The higher the IQ, the more likely they were to give up.""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.8,
  ""top_spans"": [
    ""the more likely they were to give up""
  ],
  ""explanation"": ""The sentence evaluates a pattern in behavior (high IQ correlating with giving up) as a phenomenon, assessing its significance and impact. It reflects an appreciation of the situation's quality and implications, not personal emotion (affect) or moral evaluation of individuals (judgment).""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
99,Edu2.,S63,"The girls will come in and say, ""Professor, there's something wrong with me.""",1,1.0,,,0,1.0,"The statement expresses a personal emotional or psychological evaluation of self, implying a negative self-perception or distress, which constitutes an evaluative judgment of the self.","Professor, there's something wrong with me.",ambiguous,0.7,0.6,0.1,"something wrong with me ||| The girls will come in ||| Professor, there's something wrong with me","The phrase 'something wrong with me' expresses emotional distress (affect) and implies self-evaluation against social norms (judgment). It reflects internalized feelings of inadequacy and self-blame, aligning with both Affect and Judgment. No evaluation of objects or phenomena is present, so Appreciation does not apply. The dual presence of emotional and social evaluation makes the label ambiguous.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The statement expresses a personal emotional or psychological evaluation of self, implying a negative self-perception or distress, which constitutes an evaluative judgment of the self."",
  ""evidence_span"": ""Professor, there's something wrong with me.""
}","{
  ""label"": ""ambiguous"",
  ""affect"": 1,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.7,
  ""probability_judgment"": 0.6,
  ""probability_appreciation"": 0.1,
  ""top_spans"": [
    ""something wrong with me"",
    ""The girls will come in"",
    ""Professor, there's something wrong with me""
  ],
  ""explanation"": ""The phrase 'something wrong with me' expresses emotional distress (affect) and implies self-evaluation against social norms (judgment). It reflects internalized feelings of inadequacy and self-blame, aligning with both Affect and Judgment. No evaluation of objects or phenomena is present, so Appreciation does not apply. The dual presence of emotional and social evaluation makes the label ambiguous.""
}",qwen3-30b-a3b-instruct-2507/Edu2_classified.xlsx
100,Edu6.,S67,Zero tolerance policies and the way they're lived out.,1,,1.0,,0,,,,,,,,,,,,
101,Edu6.,S50,You're not allowed to write about anything that has to do with video games.,1,,1.0,,0,,,,,,,,,,,,
102,Edu6.,S85,"You'll see, the conversation changes depending upon who's sitting around the table.",1,,1.0,,0,,,,,,,,,,,,
103,Edu6.,S62,"You tell a teacher that, and they'll ask you, in all seriousness, ""Should we send this child to the psychologist?""",1,,1.0,,0,,,,,,,,,,,,
104,Edu6.,S41,You can't have plastic knives and swords and axes and all that kind of thing in a kindergarten classroom.,1,,1.0,,0,,,,,,,,,,,,
105,Edu6.,S32,"Yeah, well, they're playing video games, and they're gambling online all night long, and they're playing World of Warcraft, and that's affecting their academic achievement.""",1,,1.0,,0,,,,,,,,,,,,
106,Edu6.,S73,"Women are great, yep, absolutely.",1,,1.0,,0,1.0,"The statement expresses a positive evaluation of women using subjective terms like 'great' and 'absolutely', indicating an aesthetic or value judgment.","Women are great, yep, absolutely.",appreciation,0.1,0.1,0.8,Women are great ||| absolutely,"The phrase 'Women are great' evaluates women in terms of positive value and worth, aligning with Appreciation (evaluation of people as phenomena). 'Absolutely' reinforces this evaluative stance. No clear emotional expression (Affect) or moral judgment of character (Judgment) is present. The evaluation is about general worth, fitting Appreciation.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The statement expresses a positive evaluation of women using subjective terms like 'great' and 'absolutely', indicating an aesthetic or value judgment."",
  ""evidence_span"": ""Women are great, yep, absolutely.""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.8,
  ""top_spans"": [
    ""Women are great"",
    ""absolutely""
  ],
  ""explanation"": ""The phrase 'Women are great' evaluates women in terms of positive value and worth, aligning with Appreciation (evaluation of people as phenomena). 'Absolutely' reinforces this evaluative stance. No clear emotional expression (Affect) or moral judgment of character (Judgment) is present. The evaluation is about general worth, fitting Appreciation.""
}",qwen3-30b-a3b-instruct-2507/Edu6_classified.xlsx
107,Edu6.,S131,"Where we started: my colleagues Mike Petner, Shawn Vashaw, myself, we started by trying to look at the teachers' attitudes and find out how do they really feel about gaming, what do they say about it.",0,,,,0,,,,,,,,,,,,
108,Edu6.,S101,Where is it coming from?,0,,,,0,0.0,"The TARGET is a question seeking origin, not expressing emotion, judgment, or evaluation of quality or value.",,,,,,,,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET is a question seeking origin, not expressing emotion, judgment, or evaluation of quality or value."",
  ""evidence_span"": """"
}",,qwen3-30b-a3b-instruct-2507/Edu6_classified.xlsx
109,Edu6.,S89,"When you're three, you better be able to write your name legibly, or else we'll consider it a developmental delay.",1,,1.0,,0,,,,,,,,,,,,
110,Edu6.,S27,"When we look at the universities, 60 percent of baccalaureate degrees are going to women now, which is a significant shift.",1,,,1.0,0,1.0,"The phrase 'a significant shift' expresses a value judgment about the change in degree distribution, indicating evaluative content regarding the magnitude of the change.",a significant shift,appreciation,0.1,0.1,0.8,60 percent of baccalaureate degrees are going to women now ||| which is a significant shift,"The TARGET evaluates a social phenomenon (gender distribution in degrees) as noteworthy and meaningful. 'Significant shift' is a clear appreciation of the magnitude and importance of the change, fitting the definition of Appreciation. No emotional reaction (Affect) or evaluation of character (Judgment) is present.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'a significant shift' expresses a value judgment about the change in degree distribution, indicating evaluative content regarding the magnitude of the change."",
  ""evidence_span"": ""a significant shift""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.1,
  ""probability_judgment"": 0.1,
  ""probability_appreciation"": 0.8,
  ""top_spans"": [
    ""60 percent of baccalaureate degrees are going to women now"",
    ""which is a significant shift""
  ],
  ""explanation"": ""The TARGET evaluates a social phenomenon (gender distribution in degrees) as noteworthy and meaningful. 'Significant shift' is a clear appreciation of the magnitude and importance of the change, fitting the definition of Appreciation. No emotional reaction (Affect) or evaluation of character (Judgment) is present.""
}",qwen3-30b-a3b-instruct-2507/Edu6_classified.xlsx
111,Edu6.,S53,"What's wrong with writing?"" ""Now I have to write what she tells me to write."" ""OK, what is she telling you to write?"" ""Poems.",0,,,,0,,,,,,,,,,,,
112,Edu6.,S42,What is it that we're afraid that this young man is going to do with this gun?,1,1.0,1.0,,1,,,,,,,,,,,,
