,Text_ID,Sentence_ID,Sentence,Evaluative,Affect,Judgement,Appreciation,Ambiguous,binary,binary_justification,binary_evidence_span,multiclass_label,multiclass_probability_affect,multiclass_probability_judgment,multiclass_probability_appreciation,multiclass_spans,multiclass_explanation,binary_raw_output,multiclass_raw_output,Source_File
88,Edu2.,S64,"We have to begin to undo the socialization of perfection, but we've got to combine it with building a sisterhood that lets girls know that they are not alone.",1,0.0,0.0,1.0,0,1.0,The text contains a judgment of behaviour and an emotional stance.,undo the socialization of perfection,judgment,0.1,0.8,0.1,undo the socialization of perfection ||| building a sisterhood,"The text evaluates social norms and behaviors, focusing on changing societal expectations and building community, which aligns with judgment.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The text contains a judgment of behaviour and an emotional stance."",
  ""evidence_span"": ""undo the socialization of perfection""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.80,
  ""probability_appreciation"": 0.10,
  ""top_spans"": [""undo the socialization of perfection"", ""building a sisterhood""],
  ""explanation"": ""The text evaluates social norms and behaviors, focusing on changing societal expectations and building community, which aligns with judgment.""
}",mistral-large-instruct/Edu2_classified.xlsx
89,Edu2.,S77,We cannot wait for them to learn how to be brave like I did when I was 33 years old.,1,0.0,1.0,0.0,0,1.0,The text expresses a judgment of behaviour and an emotional stance.,We cannot wait for them to learn how to be brave,judgment,0.1,0.8,0.1,We cannot wait for them to learn how to be brave ||| like I did when I was 33 years old,"The text evaluates the behavior of 'them' (likely referring to girls) against social norms of bravery, making judgment the primary category.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The text expresses a judgment of behaviour and an emotional stance."",
  ""evidence_span"": ""We cannot wait for them to learn how to be brave""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.80,
  ""probability_appreciation"": 0.10,
  ""top_spans"": [""We cannot wait for them to learn how to be brave"", ""like I did when I was 33 years old""],
  ""explanation"": ""The text evaluates the behavior of 'them' (likely referring to girls) against social norms of bravery, making judgment the primary category.""
}",mistral-large-instruct/Edu2_classified.xlsx
90,Edu2.,S42,"This study is usually invoked as evidence that, well, women need a little more confidence.",1,0.0,1.0,0.0,0,1.0,The text contains a judgment of people/behavior.,women need a little more confidence,appreciation,0.05,0.1,0.85,This study is usually invoked as evidence ||| women need a little more confidence,"The text evaluates the study and its implications, focusing on the quality and value of the evidence, which aligns with appreciation.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The text contains a judgment of people/behavior."",
  ""evidence_span"": ""women need a little more confidence""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.05,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.85,
  ""top_spans"": [""This study is usually invoked as evidence"", ""women need a little more confidence""],
  ""explanation"": ""The text evaluates the study and its implications, focusing on the quality and value of the evidence, which aligns with appreciation.""
}",mistral-large-instruct/Edu2_classified.xlsx
91,Edu2.,S24,They're rewarded for it.,1,0.0,1.0,0.0,0,1.0,The phrase 'rewarded for it' implies a positive judgment of the behavior.,rewarded for it,appreciation,0.05,0.1,0.85,They're rewarded for it.,"The text evaluates the outcome of taking risks, which is a form of appreciation of the process and its value.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'rewarded for it' implies a positive judgment of the behavior."",
  ""evidence_span"": ""rewarded for it""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.05,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.85,
  ""top_spans"": [""They're rewarded for it.""],
  ""explanation"": ""The text evaluates the outcome of taking risks, which is a form of appreciation of the process and its value.""
}",mistral-large-instruct/Edu2_classified.xlsx
92,Edu2.,S35,They were more likely to redouble their efforts.,1,0.0,1.0,0.0,0,0.0,"The TARGET text describes a likelihood of action without expressing emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text describes a likelihood of action without expressing emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Edu2_classified.xlsx
93,Edu2.,S34,They found it energizing.,1,0.0,0.0,1.0,0,1.0,The phrase 'energizing' expresses a positive emotional reaction.,energizing,affect,0.9,0.05,0.05,They found it energizing.,"The text expresses an emotional response to the material, indicating affect as the primary category.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'energizing' expresses a positive emotional reaction."",
  ""evidence_span"": ""energizing""
}","{
  ""label"": ""affect"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 0,
  ""probability_affect"": 0.90,
  ""probability_judgment"": 0.05,
  ""probability_appreciation"": 0.05,
  ""top_spans"": [""They found it energizing.""],
  ""explanation"": ""The text expresses an emotional response to the material, indicating affect as the primary category.""
}",mistral-large-instruct/Edu2_classified.xlsx
94,Edu2.,S72,"These are just three examples of thousands, thousands of girls who have been socialized to be imperfect, who have learned to keep trying, who have learned perseverance.",1,0.0,1.0,0.0,0,1.0,The text evaluates the qualities of 'thousands of girls' as being 'imperfect' and having 'perseverance'.,"who have been socialized to be imperfect, who have learned to keep trying, who have learned perseverance",judgment,0.1,0.8,0.1,who have been socialized to be imperfect ||| who have learned to keep trying ||| who have learned perseverance,"The text evaluates the behavior and qualities of girls, focusing on their socialization and learned traits, which aligns with the definition of judgment.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The text evaluates the qualities of 'thousands of girls' as being 'imperfect' and having 'perseverance'."",
  ""evidence_span"": ""who have been socialized to be imperfect, who have learned to keep trying, who have learned perseverance""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.80,
  ""probability_appreciation"": 0.10,
  ""top_spans"": [""who have been socialized to be imperfect"", ""who have learned to keep trying"", ""who have learned perseverance""],
  ""explanation"": ""The text evaluates the behavior and qualities of girls, focusing on their socialization and learned traits, which aligns with the definition of judgment.""
}",mistral-large-instruct/Edu2_classified.xlsx
95,Edu2.,S54,"The teacher will look at her screen, and she'll see a blank text editor.",0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely descriptive and factual, with no emotional stance, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely descriptive and factual, with no emotional stance, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Edu2_classified.xlsx
96,Edu2.,S4,The sitting congresswoman had been in my district since 1992.,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual, describing the duration of a congresswoman's tenure.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual, describing the duration of a congresswoman's tenure."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Edu2_classified.xlsx
97,Edu2.,S7,"The polls, however, told a very different story.",1,0.0,0.0,1.0,0,0.0,"The TARGET text is purely factual, describing a contrast without expressing emotion or judgment.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual, describing a contrast without expressing emotion or judgment."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Edu2_classified.xlsx
98,Edu2.,S32,"The higher the IQ, the more likely they were to give up.",1,0.0,1.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Edu2_classified.xlsx
99,Edu2.,S63,"The girls will come in and say, ""Professor, there's something wrong with me.""",1,1.0,0.0,0.0,0,1.0,The phrase 'there's something wrong with me' expresses a judgment of self.,there's something wrong with me,judgment,0.1,0.8,0.1,there's something wrong with me,"The text evaluates the behavior of the girls, implying a judgment of their self-perception against social norms.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'there's something wrong with me' expresses a judgment of self."",
  ""evidence_span"": ""there's something wrong with me""
}","{
  ""label"": ""judgment"",
  ""affect"": 0,
  ""judgment"": 1,
  ""appreciation"": 0,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.80,
  ""probability_appreciation"": 0.10,
  ""top_spans"": [""there's something wrong with me""],
  ""explanation"": ""The text evaluates the behavior of the girls, implying a judgment of their self-perception against social norms.""
}",mistral-large-instruct/Edu2_classified.xlsx
100,Edu6.,S67,Zero tolerance policies and the way they're lived out.,1,0.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
101,Edu6.,S50,You're not allowed to write about anything that has to do with video games.,1,0.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
102,Edu6.,S85,"You'll see, the conversation changes depending upon who's sitting around the table.",1,0.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
103,Edu6.,S62,"You tell a teacher that, and they'll ask you, in all seriousness, ""Should we send this child to the psychologist?""",1,0.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
104,Edu6.,S41,You can't have plastic knives and swords and axes and all that kind of thing in a kindergarten classroom.,1,0.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
105,Edu6.,S32,"Yeah, well, they're playing video games, and they're gambling online all night long, and they're playing World of Warcraft, and that's affecting their academic achievement.""",1,0.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
106,Edu6.,S73,"Women are great, yep, absolutely.",1,0.0,1.0,0.0,0,1.0,The text expresses a positive judgment of women.,"Women are great, yep, absolutely.",appreciation,0.1,0.1,0.8,"Women are great ||| yep, absolutely","The text evaluates the quality of women positively, which aligns with appreciation.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The text expresses a positive judgment of women."",
  ""evidence_span"": ""Women are great, yep, absolutely.""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.80,
  ""top_spans"": [""Women are great"", ""yep, absolutely""],
  ""explanation"": ""The text evaluates the quality of women positively, which aligns with appreciation.""
}",mistral-large-instruct/Edu6_classified.xlsx
107,Edu6.,S131,"Where we started: my colleagues Mike Petner, Shawn Vashaw, myself, we started by trying to look at the teachers' attitudes and find out how do they really feel about gaming, what do they say about it.",0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
108,Edu6.,S101,Where is it coming from?,0,0.0,0.0,0.0,0,0.0,The TARGET text is a neutral question asking for information.,0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a neutral question asking for information."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Edu6_classified.xlsx
109,Edu6.,S89,"When you're three, you better be able to write your name legibly, or else we'll consider it a developmental delay.",1,0.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
110,Edu6.,S27,"When we look at the universities, 60 percent of baccalaureate degrees are going to women now, which is a significant shift.",1,0.0,0.0,1.0,0,0.0,"The text presents factual information about the distribution of degrees without expressing emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The text presents factual information about the distribution of degrees without expressing emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Edu6_classified.xlsx
111,Edu6.,S53,"What's wrong with writing?"" ""Now I have to write what she tells me to write."" ""OK, what is she telling you to write?"" ""Poems.",0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
112,Edu6.,S42,What is it that we're afraid that this young man is going to do with this gun?,1,1.0,1.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
113,Edu6.,S57,"What do you want to write about?"" ""I want to write about video games.",1,1.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Edu6_classified.xlsx
114,Edu6.,S70,We went from 14 percent to seven percent.,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual, presenting a numerical change without any emotional stance or judgment.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual, presenting a numerical change without any emotional stance or judgment."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Edu6_classified.xlsx
115,Edu6.,S105,We want to live in Lake Wobegon where every child is above average,1,1.0,1.0,0.0,1,1.0,The phrase 'above average' implies a judgment of quality.,every child is above average,appreciation,0.1,0.1,0.8,every child is above average,"The text evaluates the quality of a place (Lake Wobegon) and its inhabitants, indicating appreciation.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'above average' implies a judgment of quality."",
  ""evidence_span"": ""every child is above average""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.80,
  ""top_spans"": [""every child is above average""],
  ""explanation"": ""The text evaluates the quality of a place (Lake Wobegon) and its inhabitants, indicating appreciation.""
}",mistral-large-instruct/Edu6_classified.xlsx
116,Edu6.,S103,We want our babies to read when they are six months old.,1,1.0,0.0,0.0,0,1.0,The phrase 'want our babies to read when they are six months old' expresses a judgment of desired behaviour.,want our babies to read when they are six months old,appreciation,0.1,0.1,0.8,We want our babies to read when they are six months old.,"The text evaluates the value and quality of babies reading at six months, so appreciation is primary.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'want our babies to read when they are six months old' expresses a judgment of desired behaviour."",
  ""evidence_span"": ""want our babies to read when they are six months old""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.80,
  ""top_spans"": [""We want our babies to read when they are six months old.""],
  ""explanation"": ""The text evaluates the value and quality of babies reading at six months, so appreciation is primary.""
}",mistral-large-instruct/Edu6_classified.xlsx
117,Edu6.,S122,"We need to think about how to uncompress this curriculum if we can, trying to bring boys back into a space that is comfortable for them.",1,1.0,1.0,0.0,1,1.0,The phrase 'comfortable for them' expresses a judgment of the environment's suitability for boys.,comfortable for them,appreciation,0.05,0.1,0.85,uncompress this curriculum ||| bring boys back into a space that is comfortable for them,"The text evaluates the curriculum and the space for boys, focusing on their quality and value, making appreciation the primary category.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'comfortable for them' expresses a judgment of the environment's suitability for boys."",
  ""evidence_span"": ""comfortable for them""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.05,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.85,
  ""top_spans"": [""uncompress this curriculum"", ""bring boys back into a space that is comfortable for them""],
  ""explanation"": ""The text evaluates the curriculum and the space for boys, focusing on their quality and value, making appreciation the primary category.""
}",mistral-large-instruct/Edu6_classified.xlsx
118,Edu6.,S118,We need to talk to teachers and parents and school board members and politicians.,1,1.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, listing groups of people to talk to without any emotional stance or judgment.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, listing groups of people to talk to without any emotional stance or judgment."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Edu6_classified.xlsx
119,Edu6.,S110,We need to put ourselves into boy culture.,1,1.0,0.0,0.0,0,0.0,"The TARGET text is purely descriptive and does not express any emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely descriptive and does not express any emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Edu6_classified.xlsx
120,Ent5.,S19,You select.,0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent5_classified.xlsx
121,Ent5.,S153,"You put all those together, and you've got your story to fill in that gap that makes you keep coming back.",1,0.0,0.0,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
122,Ent5.,S36,Why not apply that to our looking at paintings?,1,0.0,0.0,1.0,0,0.0,"The TARGET text is a question suggesting a method of interpretation, without expressing emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a question suggesting a method of interpretation, without expressing emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent5_classified.xlsx
123,Ent5.,S24,Why are we supposed to have a connection with every single painting?,0,0.0,0.0,0.0,0,0.0,"The TARGET text is a question that does not express emotion, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a question that does not express emotion, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent5_classified.xlsx
124,Ent5.,S33,Why a story?,0,0.0,0.0,0.0,0,0.0,"The TARGET text is a neutral question with no emotional stance, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a neutral question with no emotional stance, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent5_classified.xlsx
125,Ent5.,S88,Whose are they?,0,0.0,0.0,0.0,0,0.0,"The TARGET text is a neutral question with no emotional stance, judgment, or evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a neutral question with no emotional stance, judgment, or evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent5_classified.xlsx
126,Ent5.,S152,Who is going to inherit his name and his fortune?,1,0.0,1.0,0.0,0,0.0,"The TARGET text is purely factual and inquisitive, with no emotional stance or judgment.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and inquisitive, with no emotional stance or judgment."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent5_classified.xlsx
127,Ent5.,S56,"Which made me go, ""Yippee!""",1,1.0,0.0,0.0,0,1.0,The phrase 'Yippee!' expresses a strong positive emotion.,Yippee!,affect,0.95,0.02,0.03,Yippee!,"The text expresses a strong emotion of excitement, which is a clear indication of affect.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'Yippee!' expresses a strong positive emotion."",
  ""evidence_span"": ""Yippee!""
}","{
  ""label"": ""affect"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 0,
  ""probability_affect"": 0.95,
  ""probability_judgment"": 0.02,
  ""probability_appreciation"": 0.03,
  ""top_spans"": [""Yippee!""],
  ""explanation"": ""The text expresses a strong emotion of excitement, which is a clear indication of affect.""
}",mistral-large-instruct/Ent5_classified.xlsx
128,Ent5.,S3,"When I'm walking around an art gallery, rooms and rooms full of paintings, after about 15 or 20 minutes, I realize I'm not thinking about the paintings.",1,0.0,0.0,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
129,Ent5.,S168,"When I made the announcement, George did not turn rosy, but went pale as my doublet.",1,1.0,0.0,0.0,0,1.0,The phrase 'went pale' suggests an emotional reaction.,went pale,affect,0.9,0.05,0.05,went pale as my doublet,"The phrase 'went pale' indicates an emotional reaction, which is an expression of feelings/emotions, making affect the primary category.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'went pale' suggests an emotional reaction."",
  ""evidence_span"": ""went pale""
}","{
  ""label"": ""affect"",
  ""affect"": 1,
  ""judgment"": 0,
  ""appreciation"": 0,
  ""probability_affect"": 0.90,
  ""probability_judgment"": 0.05,
  ""probability_appreciation"": 0.05,
  ""top_spans"": [""went pale as my doublet""],
  ""explanation"": ""The phrase 'went pale' indicates an emotional reaction, which is an expression of feelings/emotions, making affect the primary category.""
}",mistral-large-instruct/Ent5_classified.xlsx
130,Ent5.,S27,"When I go into a gallery, first of all, I go quite fast, and I look at everything, and I pinpoint the ones that make me slow down for some reason or other.",1,0.0,0.0,1.0,0,1.0,The phrase 'make me slow down' indicates an emotional reaction or judgment.,make me slow down,appreciation,0.1,0.1,0.8,the ones that make me slow down for some reason or other ||| something pulls me like a magnet,"The text evaluates the quality of paintings, indicating appreciation of things and phenomena.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The phrase 'make me slow down' indicates an emotional reaction or judgment."",
  ""evidence_span"": ""make me slow down""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.80,
  ""top_spans"": [""the ones that make me slow down for some reason or other"", ""something pulls me like a magnet""],
  ""explanation"": ""The text evaluates the quality of paintings, indicating appreciation of things and phenomena.""
}",mistral-large-instruct/Ent5_classified.xlsx
131,Ent5.,S44,What made me stop in my tracks about her to begin with was just the gorgeous colors he uses and the light falling on her face.,1,0.0,0.0,1.0,0,1.0,The TARGET text contains aesthetic evaluations such as 'gorgeous colors' and 'light falling on her face'.,gorgeous colors he uses and the light falling on her face,appreciation,0.1,0.1,0.8,the gorgeous colors he uses ||| the light falling on her face,"The text evaluates the quality and aesthetic of the colors and light, which falls under appreciation.","{
  ""binary"": 1,
  ""label"": ""eval"",
  ""justification"": ""The TARGET text contains aesthetic evaluations such as 'gorgeous colors' and 'light falling on her face'."",
  ""evidence_span"": ""gorgeous colors he uses and the light falling on her face""
}","{
  ""label"": ""appreciation"",
  ""affect"": 0,
  ""judgment"": 0,
  ""appreciation"": 1,
  ""probability_affect"": 0.10,
  ""probability_judgment"": 0.10,
  ""probability_appreciation"": 0.80,
  ""top_spans"": [""the gorgeous colors he uses"", ""the light falling on her face""],
  ""explanation"": ""The text evaluates the quality and aesthetic of the colors and light, which falls under appreciation.""
}",mistral-large-instruct/Ent5_classified.xlsx
132,Ent5.,S143,What is he thinking about that's making him blush?,1,1.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
133,Ent5.,S67,"Well, who else would be in the house?",0,0.0,0.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent5_classified.xlsx
134,Ent5.,S149,"Well, what would a Tudor gentleman be preoccupied with?",1,1.0,0.0,0.0,0,0.0,"The TARGET text is a question asking about the preoccupations of a Tudor gentleman, which is purely factual and descriptive.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a question asking about the preoccupations of a Tudor gentleman, which is purely factual and descriptive."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent5_classified.xlsx
135,Ent5.,S61,"Well, there've been suggestions that she is his 12-year-old daughter.",1,0.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
136,Ent5.,S34,"Well, I think that we are wired, our DNA tells us to tell stories.",1,0.0,1.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent5_classified.xlsx
137,Ent5.,S76,"Well, he compartmentalizes his life.",1,0.0,1.0,0.0,0,0.0,"The TARGET text is purely descriptive and factual, with no emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely descriptive and factual, with no emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent5_classified.xlsx
138,Ent5.,S25,Well I'm trying to take a different approach.,1,0.0,0.0,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
139,Ent5.,S35,"We tell stories all the time about everything, and I think we do it because the world is kind of a crazy, chaotic place, and sometimes stories, we're trying to make sense of the world a little bit, trying to bring some order to it.",1,0.0,1.0,1.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
140,Ent8.,S46,Who's heard of Twitch?,0,0.0,0.0,0.0,0,0.0,The TARGET text is a neutral question asking for information.,0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is a neutral question asking for information."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent8_classified.xlsx
141,Ent8.,S24,What systems have we built where this is insufficient for a person to make a living?,1,0.0,1.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment of people/behavior, or quality/value evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment of people/behavior, or quality/value evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent8_classified.xlsx
142,Ent8.,S93,"We're leaving that culture, we're out of there.",1,0.0,1.0,0.0,0,0.0,"The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation.",0,0,0.0,0.0,0.0,0,0,"{
  ""binary"": 0,
  ""label"": ""no_eval"",
  ""justification"": ""The TARGET text is purely factual and descriptive, with no clear emotional stance, judgment, or quality evaluation."",
  ""evidence_span"": """"
}",0,mistral-large-instruct/Ent8_classified.xlsx
